Normal 0,Normal 1,Normal 2,Normal 3,Normal 4,Normal 5,Normal 6,Normal 7,Normal 8,Normal 9,Normal 10,Normal 11,Normal 12,Normal 13,Normal 14,Normal 15,Normal 16,Normal 17
96.6272,,,,,,,,,,91.1414,,,97.25909,,,,
95.76,,,,,,,,,,91.11739,,,97.6895,,,,
94.54041,,,,,,,,,,92.7313,,,98.9323,,,,
95.3699,,,,,,,,,,93.80199,,,99.913,,,,
96.2741,,,,,,,,,,92.9088,,,100.3956,,,,
97.1857,,,,,,,,,,93.4559,,,99.9465,,,,
97.45,,,,,,,,,,91.9963,,,100.3646,,,,
99.53899,,,,,,,,,,92.6181,,,101.8405,,,,
99.20831,,,,,,,,,,91.9709,,,101.0813,,,,
98.5844,,,,,,,,,,94.75629,,,100.6965,,,,
98.4157,,,,,,,,,,94.8455,,,100.3378,,,,
100.6351,,,,,,,,,,95.9366,,,99.7909,,,,
102.134,,,,,,,,,,94.33981,,,101.697,,,,
101.9085,,,,,,,,,,95.0063,,,102.0716,,,,
100.9171,,,,,,,,,,96.9898,,,101.957,,,,
100.0192,,,,,,,,,,98.4104,,,100.3703,,,,
99.9501,,,,,,,,,,97.446,,,98.1031,,,,
97.9034,,,,,,,,,,96.277,,,97.9944,,,,
98.8302,,,,,,,,,,94.8484,,,100.1562,,,,
98.124,,,,,,,,,,93.187,,,100.1658,,,,
99.4144,,,,,,,,,,93.6272,,,98.8396,,,,
97.7831,,,,,,,,,,93.8076,,,100.1457,,,,
98.1099,,,,,,,,,,94.6283,,,99.1255,,,,
99.0795,,,,,,,,,,96.0908,,,97.9188,,,,
100.5179,,,,,,,,,,97.74799,,,98.8092,,,,
99.1619,,,,,,,,,,95.76051,,,98.5575,,,,
97.9381,,,,,,,,,,93.9263,,,99.3797,,,,
98.61771,,,,,,,,,,91.8844,,,100.1662,,,,
99.0156,,,,,,,,,,93.53,,,101.2388,,,,
98.9248,,,,,,,,,,94.7871,,,100.2052,,,,
97.99409,,,,,,,,,,94.5902,,,99.3596,,,,
96.7208,,,,,,,,,,96.0192,,,97.9701,,,,
96.538,,,,,,,,,,94.097,,,97.0736,,,,
94.6351,,,,,,,,,,94.1648,,,96.8386,,,,
95.9183,,,,,,,,,,93.9632,,,99.1878,,,,
95.4634,,,,,,,,,,93.0974,,,100.635,,,,
94.17519,,,,,,,,,,92.5206,,,98.0522,,,,
95.7548,,,,,,,,,,91.175,,,96.2842,,,,
96.1207,,,,,,,,,,90.3403,,,94.5032,,,,
95.33801,,,,,,,,,,90.2268,,,95.2836,,,,
96.4151,,,,,,,,,,90.6505,,,95.0708,,,,
96.2026,,,,,,,,,,93.1627,,,96.268,,,,
96.946,,,,,,,,,,95.4474,,,97.5336,,,,
97.5,,,,,,,,,,94.5876,,,97.76131,,,,
97.1763,,,,,,,,,,94.1332,,,98.2645,,,,
97.5136,,,,,,,,,,93.9198,,,97.1348,,,,
97.8528,,,,,,,,,,93.8773,,,97.96761,,,,
97.5231,,,,,,,,,,95.8918,,,98.1781,,,,
95.4292,,,,,,,,,,96.64619,,,98.8713,,,,
98.7139,,,,,,,,,,95.973,,,98.0115,,,,
98.6563,,,,,,,,,,98.05341,,,98.0006,,,,
95.7956,,,,,,,,,,98.7418,,,98.2573,,,,
95.829,,,,,,,,,,99.13589,,,97.0455,,,,
96.675,,,,,,,,,,96.9992,,,97.9202,,,,
97.2108,,,,,,,,,,97.1762,,,96.6251,,,,
98.7097,,,,,,,,,,97.1034,,,96.871,,,,
99.0306,,,,,,,,,,97.7476,,,96.4078,,,,
97.7199,,,,,,,,,,95.2999,,,98.0392,,,,
97.83829,,,,,,,,,,96.097,,,97.5894,,,,
98.5777,,,,,,,,,,96.3839,,,97.1694,,,,
97.3333,,,,,,,,,,96.8415,,,95.6105,,,,
97.2106,,,,,,,,,,98.2672,,,95.5688,,,,
98.0843,,,,,,,,,,98.0235,,,96.2033,,,,
98.5407,,,,,,,,,,96.3822,,,98.1397,,,,
97.9566,,,,,,,,,,97.208,,,98.7587,,,,
96.4012,,,,,,,,,,95.9171,,,99.7725,,,,
97.2396,,,,,,,,,,93.4454,,,101.0586,,,,
97.41199,,,,,,,,,,93.0087,,,101.3644,,,,
97.0586,,,,,,,,,,93.6671,,,102.0279,,,,
98.0334,,,,,,,,,,95.20261,,,102.1121,,,,
97.7589,,,,,,,,,,94.4947,,,102.1096,,,,
95.8063,,,,,,,,,,93.5876,,,102.5652,,,,
97.3632,,,,,,,,,,93.9763,,,101.3477,,,,
97.27114705300231,,,,,,,,,,96.4955,,,101.8766,,,,
97.27114705300231,,,,,,,,,,95.76659,,,101.9123,,,,
97.27114705300231,,,,,,,,,,97.0425,,,102.6304,,,,
97.27114705300231,,,,,,,,,,96.9215,,,104.3189,,,,
97.27114705300231,,,,,,,,,,97.0099,,,104.5547,,,,
97.27114705300231,,,,,,,,,,95.801,,,103.0873,,,,
97.27114705300231,,,,,,,,,,95.8878,,,101.8453,,,,
97.27114705300231,,,,,,,,,,96.37659,,,100.4715,,,,
97.27114705300231,,,,,,,,,,95.58189,,,100.9588,,,,
97.27114705300231,,,,,,,,,,96.02081,,,97.8406,,,,
108.6738,,,,,,,,,,95.7851,,,98.9852,,,,
100.8967,,,,,,,,,,97.0723,,,98.1742,,,,
99.6679,,,,,,,,,,97.92699,,,96.9311,,,,
99.2616,,,,,,,,,,99.39149,,,95.9414,,,,
97.7497,,,,,,,,,,98.3486,,,96.48911,,,,
97.251,,,,,,,,,,97.1427,,,95.22,,,,
95.4349,,,,,,,,,,97.2305,,,95.2527,,,,
97.4985,,,,,,,,,,96.4808,,,95.897,,,,
97.4906,,,,,,,,,,96.1131,,,97.77119,,,,
97.8894,,,,,,,,,,94.7042,,,98.6301,,,,
94.492,,,,,,,,,,95.1738,,,99.4067,,,,
95.0256,,,,,,,,,,95.4424,,,98.2182,,,,
95.4837,,,,,,,,,,93.9834,,,99.7146,,,,
96.7154,,,,,,,,,,92.741,,,101.0537,,,,
97.1733,,,,,,,,,,91.9543,,,101.1367,,,,
95.8554,,,,,,,,,,92.8261,,,100.8636,,,,
95.9841,,,,,,,,,,95.1148,,,100.6346,,,,
96.5122,,,,,,,,,,93.5586,,,98.1134,,,,
95.6166,,,,,,,,,,92.3104,,,96.904,,,,
94.2985,,,,,,,,,,93.6274,,,97.6237,,,,
94.8927,,,,,,,,,,94.7643,,,97.9587,,,,
96.4753,,,,,,,,,,93.4675,,,98.6024,,,,
95.9201,,,,,,,,,,91.728,,,97.2836,,,,
96.7966,,,,,,,,,,92.7874,,,95.1199,,,,
99.1762,,,,,,,,,,93.1353,,,96.12061,,,,
100.8352,,,,,,,,,,93.3002,,,96.2416,,,,
100.1237,,,,,,,,,,92.3712,,,96.5943,,,,
99.4402,,,,,,,,,,93.1914,,,98.23051,,,,
98.7077,,,,,,,,,,93.5533,,,98.3648,,,,
97.5928,,,,,,,,,,96.0362,,,98.0711,,,,
98.29691,,,,,,,,,,95.65279,,,99.6527,,,,
96.1928,,,,,,,,,,95.4866,,,99.1453,,,,
94.6279,,,,,,,,,,96.0867,,,99.43729,,,,
94.1397,,,,,,,,,,95.6163,,,98.1435,,,,
93.0367,,,,,,,,,,94.6905,,,98.6483,,,,
91.4894,,,,,,,,,,93.0674,,,100.6997,,,,
92.1512,,,,,,,,,,94.0686,,,101.1331,,,,
93.1461,,,,,,,,,,94.43,,,98.9301,,,,
92.7831,,,,,,,,,,96.05901,,,99.2601,,,,
91.21529,,,,,,,,,,98.18539,,,100.1938,,,,
93.4021,,,,,,,,,,97.5733,,,99.5723,,,,
94.6702,,,,,,,,,,98.2402,,,99.6684,,,,
94.4244,,,,,,,,,,98.5338,,,99.3344,,,,
94.6324,,,,,,,,,,98.04131,,,98.2556,,,,
95.43439,,,,,,,,,,98.6488,,,96.2911,,,,
94.817,,,,,,,,,,99.4531,,,97.6439,,,,
94.058,,,,,,,,,,98.7307,,,97.68781,,,,
93.72311,,,,,,,,,,98.6856,,,98.0088,,,,
94.907,,,,,,,,,,98.3911,,,99.2099,,,,
94.2768,,,,,,,,,,97.9041,,,99.1964,,,,
93.3791,,,,,,,,,,99.2264,,,99.4667,,,,
93.1715,,,,,,,,,,99.5667,,,98.9681,,,,
95.2889,,,,,,,,,,99.0458,,,101.1268,,,,
95.1319,,,,,,,,,,99.1666,,,100.1878,,,,
94.0312,,,,,,,,,,96.187,,,101.7429,,,,
94.9911,,,,,,,,,,98.1659,,,102.7472,,,,
95.7474,,,,,,,,,,97.85851,,,102.5833,,,,
95.14159,,,,,,,,,,96.8826,,,101.0647,,,,
94.666,,,,,,,,,,95.33321,,,99.01601,,,,
96.2148,,,,,,,,,,94.1196,,,96.6487,,,,
96.0563,,,,,,,,,,95.5326,,,96.43159,,,,
95.4603,,,,,,,,,,94.2745,,,97.0612,,,,
95.3983,,,,,,,,,,95.73441,,,96.9071,,,,
95.20419,,,,,,,,,,93.95901,,,97.2812,,,,
97.1376,,,,,,,,,,94.5755,,,95.5677,,,,
96.6601,,,,,,,,,,94.474,,,96.88589,,,,
97.69041,,,,,,,,,,94.2655,,,95.1002,,,,
99.54819,,,,,,,,,,93.3003,,,95.01151,,,,
99.79169,,,,,,,,,,94.2642,,,95.5251,,,,
98.4363,,,,,,,,,,95.6186,,,95.6252,,,,
96.9425,,,,,,,,,,95.0526,,,94.5819,,,,
96.7744,,,,,,,,,,96.7556,,,93.6363,,,,
95.3344,,,,,,,,,,95.58881,,,93.5514,,,,
96.9595,,,,,,,,,,94.065,,,94.30991,,,,
96.3614,,,,,,,,,,94.1439,,,95.4294,,,,
97.7422,,,,,,,,,,95.8972,,,94.6598,,,,
97.4826,,,,,,,,,,95.5768,,,98.665,,,,
97.5904,,,,,,,,,,94.089,,,99.7964,,,,
97.2675,,,,,,,,,,94.0912,,,98.188,,,,
98.4436,,,,,,,,,,94.6487,,,97.7046,,,,
98.3331,,,,,,,,,,96.4675,,,96.8982,,,,
98.6302,,,,,,,,,,96.0976,,,96.8762,,,,
98.4771,,,,,,,,,,94.9548,,,97.13,,,,
99.4855,,,,,,,,,,94.9776,,,96.8064,,,,
98.4658,,,,,,,,,,93.4001,,,95.5821,,,,
98.6311,,,,,,,,,,93.6104,,,97.47421,,,,
98.0624,,,,,,,,,,92.7963,,,98.1712,,,,
97.44881,,,,,,,,,,92.9215,,,95.9867,,,,
96.8106,,,,,,,,,,92.57681,,,95.3073,,,,
97.4073,,,,,,,,,,91.768,,,96.7837,,,,
98.3142,,,,,,,,,,93.8487,,,95.601,,,,
97.7216,,,,,,,,,,94.2531,,,95.5582,,,,
95.9108,,,,,,,,,,93.8493,,,97.28329,,,,
94.5904,,,,,,,,,,94.90379,,,95.6599,,,,
94.1584,,,,,,,,,,94.4743,,,94.52299,,,,
96.20399,,,,,,,,,,96.456,,,96.9291,,,,
96.3358,,,,,,,,,,97.1008,,,97.3952,,,,
94.81001,,,,,,,,,,95.6781,,,99.2351,,,,
96.5974,,,,,,,,,,97.3163,,,99.11131,,,,
96.7216,,,,,,,,,,97.1529,,,99.7657,,,,
97.3009,,,,,,,,,,99.30811,,,101.3489,,,,
97.4426,,,,,,,,,,99.7868,,,101.3641,,,,
96.5666,,,,,,,,,,100.0217,,,99.1625,,,,
98.1879,,,,,,,,,,99.6924,,,98.4036,,,,
96.8662,,,,,,,,,,98.462,,,99.6384,,,,
96.4127,,,,,,,,,,98.6274,,,100.0609,,,,
95.4157,,,,,,,,,,99.36311,,,98.2206,,,,
96.6374,,,,,,,,,,98.1206,,,96.9911,,,,
98.373,,,,,,,,,,98.1557,,,96.6662,,,,
98.3516,,,,,,,,,,97.8489,,,96.278,,,,
98.4886,,,,,,,,,,98.5819,,,95.9016,,,,
98.2333,,,,,,,,,,98.02679,,,95.4817,,,,
97.4952,,,,,,,,,,98.045,,,93.1692,,,,
98.1849,,,,,,,,,,95.9177,,,94.5362,,,,
96.6735,,,,,,,,,,95.3653,,,96.1488,,,,
96.4536,,,,,,,,,,95.4736,,,95.6835,,,,
95.4533,,,,,,,,,,94.5218,,,96.7047,,,,
94.8684,,,,,,,,,,93.5912,,,98.5348,,,,
94.606,,,,,,,,,,94.4194,,,99.5707,,,,
94.2956,,,,,,,,,,93.5977,,,97.5442,,,,
94.687,,,,,,,,,,93.495,,,97.5554,,,,
95.08241,,,,,,,,,,95.6727,,,96.70119,,,,
94.2487,,,,,,,,,,94.48579,,,95.4415,,,,
96.84451,,,,,,,,,,93.9182,,,94.4213,,,,
95.257,,,,,,,,,,93.914,,,95.6633,,,,
95.278,,,,,,,,,,93.65929,,,94.7333,,,,
94.2974,,,,,,,,,,93.8212,,,94.6544,,,,
94.0456,,,,,,,,,,93.0708,,,95.9366,,,,
94.5626,,,,,,,,,,93.13181,,,94.3077,,,,
93.6532,,,,,,,,,,92.8054,,,95.9597,,,,
92.7943,,,,,,,,,,92.264,,,95.21819,,,,
95.2544,,,,,,,,,,91.7139,,,95.8772,,,,
94.5788,,,,,,,,,,93.2373,,,96.3062,,,,
94.1429,,,,,,,,,,94.3546,,,94.4749,,,,
94.1431,,,,,,,,,,96.0545,,,94.0405,,,,
96.06319,,,,,,,,,,96.2462,,,92.6566,,,,
97.1212,,,,,,,,,,95.9616,,,93.722,,,,
96.5402,,,,,,,,,,97.03651,,,92.04819,,,,
97.6616,,,,,,,,,,98.6369,,,92.8974,,,,
96.7454,,,,,,,,,,99.8042,,,91.8653,,,,
95.3012,,,,,,,,,,99.96149,,,91.0685,,,,
94.52299,,,,,,,,,,99.2018,,,93.9234,,,,
94.0224,,,,,,,,,,100.0331,,,93.3442,,,,
93.9173,,,,,,,,,,99.32439,,,94.2614,,,,
94.5948,,,,,,,,,,99.1053,,,93.2317,,,,
95.33459,,,,,,,,,,99.723,,,93.734,,,,
94.894,,,,,,,,,,101.7757,,,92.994,,,,
96.1833,,,,,,,,,,105.3084,,,93.486,,,,
94.6293,,,,,,,,,,103.0327,,,91.37489,,,,
93.10329,,,,,,,,,,101.5538,,,91.5807,,,,
93.4229,,,,,,,,,,101.4809,,,93.5825,,,,
93.3134,,,,,,,,,,99.4604,,,92.2548,,,,
94.83549,,,,,,,,,,99.3424,,,91.9296,,,,
94.712,,,,,,,,,,99.5085,,,93.9805,,,,
93.3171,,,,,,,,,,97.2319,,,94.0367,,,,
93.5813,,,,,,,,,,96.1992,,,95.6523,,,,
94.898,,,,,,,,,,97.7798,,,95.839,,,,
94.5479,,,,,,,,,,97.7137,,,95.5312,,,,
93.8165,,,,,,,,,,98.04041,,,96.2247,,,,
93.0782,,,,,,,,,,98.2246,,,97.6374,,,,
91.6756,,,,,,,,,,96.7492,,,97.6618,,,,
93.27209,,,,,,,,,,97.3134,,,97.0741,,,,
92.6734,,,,,,,,,,96.5197,,,97.0958,,,,
93.3947,,,,,,,,,,96.73161,,,96.9379,,,,
94.3784,,,,,,,,,,97.4866,,,96.4799,,,,
94.69559,,,,,,,,,,97.8186,,,98.2834,,,,
96.2608,,,,,,,,,,98.298,,,97.7001,,,,
93.66309,,,,,,,,,,98.52071,,,98.739,,,,
95.2076,,,,,,,,,,100.67,,,99.14799,,,,
96.1476,,,,,,,,,,101.3151,,,98.7336,,,,
95.689,,,,,,,,,,99.10091,,,97.373,,,,
95.9837,,,,,,,,,,99.3754,,,96.67509,,,,
96.447,,,,,,,,,,98.382,,,95.2344,,,,
97.4481,,,,,,,,,,98.12659,,,95.5905,,,,
97.7806,,,,,,,,,,97.3584,,,95.49281,,,,
98.4086,,,,,,,,,,97.8225,,,95.598,,,,
99.42641,,,,,,,,,,97.7414,,,94.2409,,,,
97.3661,,,,,,,,,,98.4674,,,94.8095,,,,
98.3484,,,,,,,,,,97.6008,,,94.97849,,,,
96.0971,,,,,,,,,,97.5989,,,96.4229,,,,
97.3604,,,,,,,,,,97.8332,,,95.9483,,,,
97.09081,,,,,,,,,,97.1862,,,95.6311,,,,
97.6598,,,,,,,,,,95.9138,,,96.8247,,,,
97.6709,,,,,,,,,,95.0343,,,95.3727,,,,
98.7301,,,,,,,,,,95.3259,,,95.4286,,,,
98.8466,,,,,,,,,,95.98399,,,96.817,,,,
97.1721,,,,,,,,,,97.9407,,,96.4156,,,,
96.5873,,,,,,,,,,98.9961,,,97.3851,,,,
96.6288,,,,,,,,,,96.9432,,,98.5774,,,,
94.4125,,,,,,,,,,96.3355,,,99.5524,,,,
94.1855,,,,,,,,,,97.8876,,,100.5343,,,,
93.0056,,,,,,,,,,97.0231,,,99.4212,,,,
91.8822,,,,,,,,,,95.9266,,,98.8506,,,,
92.0891,,,,,,,,,,97.3774,,,99.7822,,,,
92.6288,,,,,,,,,,97.323,,,99.6104,,,,
92.3918,,,,,,,,,,98.01849,,,101.3716,,,,
93.0479,,,,,,,,,,98.47781,,,101.2052,,,,
92.5794,,,,,,,,,,96.7131,,,100.306,,,,
92.7247,,,,,,,,,,98.09731,,,100.12,,,,
92.9595,,,,,,,,,,96.5033,,,99.2908,,,,
94.00259,,,,,,,,,,97.5485,,,98.33511,,,,
95.2445,,,,,,,,,,95.5409,,,98.1823,,,,
94.3393,,,,,,,,,,95.7119,,,98.2156,,,,
95.574,,,,,,,,,,96.1139,,,99.4631,,,,
93.7031,,,,,,,,,,93.7928,,,100.1143,,,,
94.2577,,,,,,,,,,93.8007,,,101.7973,,,,
95.8,,,,,,,,,,94.4702,,,102.3456,,,,
97.1542,,,,,,,,,,93.6727,,,101.4551,,,,
95.5339,,,,,,,,,,94.5673,,,101.851,,,,
96.6812,,,,,,,,,,94.2949,,,101.3878,,,,
96.74181,,,,,,,,,,95.3936,,,100.9002,,,,
93.61951,,,,,,,,,,96.0168,,,99.1633,,,,
93.59821,,,,,,,,,,96.0626,,,99.9747,,,,
92.9129,,,,,,,,,,94.5492,,,98.77859,,,,
94.8322,,,,,,,,,,93.436,,,97.6871,,,,
95.87019,,,,,,,,,,94.6811,,,96.9221,,,,
92.9099,,,,,,,,,,93.8553,,,96.7922,,,,
91.9915,,,,,,,,,,94.3526,,,95.0632,,,,
93.7339,,,,,,,,,,95.8025,,,95.2783,,,,
94.467,,,,,,,,,,95.9587,,,95.4611,,,,
95.88419,,,,,,,,,,95.2275,,,96.611,,,,
96.0825,,,,,,,,,,95.1408,,,98.1177,,,,
96.36549,,,,,,,,,,96.81271,,,99.5783,,,,
95.7048,,,,,,,,,,97.9884,,,100.0166,,,,
96.1698,,,,,,,,,,96.4251,,,98.7127,,,,
96.3908,,,,,,,,,,95.63271,,,99.8806,,,,
95.8531,,,,,,,,,,94.6783,,,98.6756,,,,
96.08411,,,,,,,,,,94.8788,,,98.6328,,,,
94.5051,,,,,,,,,,95.1731,,,96.9799,,,,
95.7288,,,,,,,,,,95.0794,,,97.7793,,,,
95.76849,,,,,,,,,,96.1393,,,99.096,,,,
97.2697,,,,,,,,,,94.42,,,100.0711,,,,
97.4251,,,,,,,,,,93.7328,,,99.1075,,,,
96.1133,,,,,,,,,,93.112,,,97.5606,,,,
96.8241,,,,,,,,,,94.8121,,,96.25481,,,,
95.4775,,,,,,,,,,94.4961,,,96.2805,,,,
94.72549,,,,,,,,,,94.86501,,,95.5632,,,,
95.1688,,,,,,,,,,93.6563,,,96.1461,,,,
95.7317,,,,,,,,,,95.7342,,,96.46719,,,,
95.8983,,,,,,,,,,93.7462,,,95.27631,,,,
96.5554,,,,,,,,,,92.78661,,,95.8549,,,,
96.5817,,,,,,,,,,91.712,,,97.4183,,,,
97.8047,,,,,,,,,,92.2107,,,97.0141,,,,
97.29781,,,,,,,,,,93.9244,,,98.3004,,,,
98.547,,,,,,,,,,93.2678,,,98.1344,,,,
98.2871,,,,,,,,,,94.0571,,,96.42809,,,,
99.2352,,,,,,,,,,94.0434,,,96.7703,,,,
99.5331,,,,,,,,,,93.9188,,,98.1447,,,,
98.4635,,,,,,,,,,93.5427,,,98.1183,,,,
98.0194,,,,,,,,,,91.3497,,,96.4041,,,,
97.0105,,,,,,,,,,91.733,,,96.6143,,,,
97.3361,,,,,,,,,,93.3682,,,97.1365,,,,
97.8807,,,,,,,,,,94.8921,,,97.9922,,,,
100.0127,,,,,,,,,,95.7759,,,98.1827,,,,
98.1391,,,,,,,,,,95.3674,,,98.07,,,,
97.5363,,,,,,,,,,94.1909,,,97.0025,,,,
98.1423,,,,,,,,,,95.0912,,,96.5266,,,,
97.8953,,,,,,,,,,95.8283,,,96.6063,,,,
97.9529,,,,,,,,,,94.7373,,,97.1981,,,,
98.0638,,,,,,,,,,93.9499,,,97.20309,,,,
97.3766,,,,,,,,,,92.8268,,,95.9738,,,,
99.5746,,,,,,,,,,94.0733,,,95.6153,,,,
99.0245,,,,,,,,,,94.35571,,,98.07159,,,,
97.8236,,,,,,,,,,93.2656,,,95.9173,,,,
97.6707,,,,,,,,,,94.6407,,,94.8689,,,,
98.4796,,,,,,,,,,93.3183,,,94.19991,,,,
97.2057,,,,,,,,,,93.153,,,95.2701,,,,
97.8397,,,,,,,,,,95.1688,,,96.2293,,,,
97.8669,,,,,,,,,,96.42879,,,95.6125,,,,
97.7405,,,,,,,,,,96.31969,,,94.984,,,,
96.4304,,,,,,,,,,96.9626,,,95.0887,,,,
95.2619,,,,,,,,,,96.2281,,,95.7092,,,,
95.1673,,,,,,,,,,95.1884,,,97.6663,,,,
96.0717,,,,,,,,,,96.36259,,,99.8135,,,,
96.4223,,,,,,,,,,95.21439,,,98.4942,,,,
95.4569,,,,,,,,,,94.7241,,,97.7177,,,,
96.2476,,,,,,,,,,93.77309,,,99.3946,,,,
97.6066,,,,,,,,,,97.2646,,,99.6237,,,,
98.2107,,,,,,,,,,96.8775,,,100.1627,,,,
96.6027,,,,,,,,,,94.8584,,,99.7734,,,,
96.58701,,,,,,,,,,94.9281,,,101.6315,,,,
95.3999,,,,,,,,,,96.412,,,99.8976,,,,
95.5458,,,,,,,,,,96.281,,,98.9592,,,,
96.0048,,,,,,,,,,95.741,,,100.6288,,,,
96.1267,,,,,,,,,,94.8554,,,102.723,,,,
98.1905,,,,,,,,,,93.1856,,,101.6007,,,,
98.1081,,,,,,,,,,93.2744,,,101.9639,,,,
97.5904,,,,,,,,,,92.8633,,,100.3625,,,,
98.3493,,,,,,,,,,91.7279,,,100.3839,,,,
97.1664,,,,,,,,,,93.95779,,,99.9254,,,,
97.5601,,,,,,,,,,93.8344,,,98.8385,,,,
96.456,,,,,,,,,,95.97449,,,98.8243,,,,
97.0645,,,,,,,,,,94.9187,,,97.5465,,,,
96.1734,,,,,,,,,,95.09991,,,96.0848,,,,
95.9874,,,,,,,,,,94.4314,,,96.8647,,,,
96.8737,,,,,,,,,,94.5481,,,97.9383,,,,
97.078,,,,,,,,,,93.1203,,,94.8966,,,,
98.5062,,,,,,,,,,93.7798,,,94.1335,,,,
98.114,,,,,,,,,,94.2866,,,94.6191,,,,
98.2709,,,,,,,,,,93.8678,,,93.8847,,,,
96.853,,,,,,,,,,94.0947,,,94.5155,,,,
99.8786,,,,,,,,,,94.3805,,,93.9407,,,,
99.8499,,,,,,,,,,95.0908,,,93.40749,,,,
101.0294,,,,,,,,,,96.96561,,,94.2272,,,,
101.2771,,,,,,,,,,95.6603,,,94.1212,,,,
98.4221,,,,,,,,,,95.9174,,,94.3295,,,,
97.8028,,,,,,,,,,96.8907,,,95.6326,,,,
96.892,,,,,,,,,,96.76981,,,97.5025,,,,
96.6385,,,,,,,,,,95.0577,,,99.91029,,,,
96.2521,,,,,,,,,,94.5047,,,101.5383,,,,
96.6529,,,,,,,,,,95.58691,,,101.2245,,,,
95.8657,,,,,,,,,,95.9874,,,99.9595,,,,
93.3413,,,,,,,,,,96.1444,,,96.7572,,,,
95.3404,,,,,,,,,,95.05009,,,99.7292,,,,
93.7496,,,,,,,,,,93.0147,,,99.8873,,,,
93.427,,,,,,,,,,93.0047,,,99.1154,,,,
94.0517,,,,,,,,,,90.40051,,,100.0095,,,,
95.3521,,,,,,,,,,90.5095,,,101.3096,,,,
96.96629,,,,,,,,,,89.9254,,,100.1469,,,,
99.6832,,,,,,,,,,91.2734,,,100.1606,,,,
97.383,,,,,,,,,,90.55949,,,97.3359,,,,
96.6855,,,,,,,,,,90.5025,,,95.9817,,,,
97.2563,,,,,,,,,,90.6377,,,96.5755,,,,
96.6874,,,,,,,,,,91.632,,,97.323,,,,
98.5979,,,,,,,,,,92.4708,,,94.6834,,,,
97.2221,,,,,,,,,,92.5815,,,94.3791,,,,
95.85619,,,,,,,,,,94.6474,,,93.8491,,,,
95.5765,,,,,,,,,,94.282,,,96.1609,,,,
94.1345,,,,,,,,,,94.8503,,,97.33051,,,,
95.2018,,,,,,,,,,95.5203,,,97.9548,,,,
94.6399,,,,,,,,,,94.8695,,,99.0747,,,,
94.1265,,,,,,,,,,93.54221,,,101.8548,,,,
93.3812,,,,,,,,,,93.5343,,,100.8828,,,,
94.2506,,,,,,,,,,93.7898,,,99.9462,,,,
94.3331,,,,,,,,,,94.5673,,,98.5733,,,,
94.8991,,,,,,,,,,94.7646,,,98.04581,,,,
95.1553,,,,,,,,,,93.1945,,,94.8993,,,,
93.9169,,,,,,,,,,93.1096,,,95.5947,,,,
92.694,,,,,,,,,,92.7682,,,95.3454,,,,
94.3817,,,,,,,,,,93.9125,,,95.5628,,,,
95.1408,,,,,,,,,,92.6536,,,97.03651,,,,
93.14,,,,,,,,,,92.1249,,,98.4319,,,,
91.3733,,,,,,,,,,92.9753,,,99.08469,,,,
93.1684,,,,,,,,,,94.34,,,99.8971,,,,
91.4039,,,,,,,,,,96.1196,,,98.6866,,,,
91.9421,,,,,,,,,,95.466,,,97.2651,,,,
93.7768,,,,,,,,,,95.7857,,,98.1802,,,,
92.6514,,,,,,,,,,96.0124,,,97.3266,,,,
94.148,,,,,,,,,,95.1611,,,97.8131,,,,
94.3868,,,,,,,,,,96.33749,,,95.3999,,,,
95.2665,,,,,,,,,,95.0569,,,96.0368,,,,
98.7718,,,,,,,,,,95.22421,,,96.5616,,,,
96.7552,,,,,,,,,,96.2018,,,97.91489,,,,
96.2303,,,,,,,,,,95.8818,,,97.6053,,,,
98.1112,,,,,,,,,,96.844,,,99.0549,,,,
98.2123,,,,,,,,,,95.2495,,,98.9066,,,,
96.5849,,,,,,,,,,95.0445,,,99.3408,,,,
97.5793,,,,,,,,,,95.3295,,,99.092,,,,
97.2658,,,,,,,,,,96.7773,,,98.7932,,,,
97.1762,,,,,,,,,,97.5295,,,98.1545,,,,
96.8624,,,,,,,,,,95.8024,,,99.4579,,,,
98.0123,,,,,,,,,,96.0626,,,98.2796,,,,
96.6955,,,,,,,,,,96.3595,,,96.2404,,,,
98.33289,,,,,,,,,,95.81969,,,96.8315,,,,
97.1629,,,,,,,,,,95.6732,,,99.3888,,,,
96.2735,,,,,,,,,,95.3193,,,97.0136,,,,
96.2049,,,,,,,,,,94.0486,,,96.8809,,,,
97.0011,,,,,,,,,,94.6811,,,97.0231,,,,
96.3957,,,,,,,,,,95.2672,,,97.7639,,,,
95.6097,,,,,,,,,,95.3184,,,96.7533,,,,
96.0835,,,,,,,,,,94.27911,,,96.5188,,,,
97.6417,,,,,,,,,,95.1931,,,96.6081,,,,
98.4977,,,,,,,,,,94.8821,,,96.6646,,,,
97.3376,,,,,,,,,,93.4087,,,99.5021,,,,
99.7183,,,,,,,,,,93.8969,,,98.2029,,,,
100.9458,,,,,,,,,,95.423,,,98.1683,,,,
100.9694,,,,,,,,,,94.7892,,,97.53111,,,,
100.4984,,,,,,,,,,93.908,,,96.2044,,,,
99.6207,,,,,,,,,,94.6563,,,96.6418,,,,
99.7841,,,,,,,,,,94.7965,,,98.5674,,,,
98.7008,,,,,,,,,,97.0611,,,98.2909,,,,
97.5937,,,,,,,,,,98.0423,,,97.9025,,,,
